CVEGEO,NOM_LOC,NIVEL,VIVIENDAS_INEGI,RANK_PREMIUM_0_100,Acumulado_15y_Energia_GWh,Acumulado_15y_Dinero_MXN,Acumulado_15y_CO2_Ton,Gen_2026_MWh,Ahorro_2026_MXN,CO2_2026_Ton,Gen_2030_MWh,Ahorro_2030_MXN,CO2_2030_Ton,Gen_2035_MWh,Ahorro_2035_MXN,CO2_2035_Ton,Gen_2040_MWh,Ahorro_2040_MXN,CO2_2040_Ton
1903900012190,MONTERREY,C+,340.0,72.32375979112271,29.767805315857455,180894642.25146174,12591.7816486077,224.83223206280533,854362.4818386602,95.10403416256665,1259.2525713186442,5816391.608912255,532.6638376677864,2494.5466407144213,14705470.241295876,1055.1932290222003,3667.919124525968,27596470.11958082,1551.5297896744844
1902600010069,GUADALUPE,C+,597.0,67.01479547432551,29.76523628645437,180879030.63179842,12590.694949170198,224.81282852906142,854288.7484104334,95.09582646779299,1259.1438949534472,5815889.641067983,532.6178675653081,2494.3313556573153,14704201.12571832,1055.1021634430442,3667.602574750833,27594088.481350996,1551.3958891196023
1904600010324,SAN NICOLÁS DE LOS GARZA,C+,850.0,60.13925152306353,29.702897182345474,180500204.92340636,12564.325508132135,224.34198965555763,852499.5606911189,94.89666162430086,1256.5067950292212,5803709.077596852,531.5023742973606,2489.107329193491,14673405.243031794,1052.8924002488468,3659.921296613575,27536296.541180443,1548.146708467542
1902600012436,GUADALUPE,C+,978.0,56.04873803307223,29.659424387915383,180236027.04691663,12545.936516088204,224.01364548298542,851251.8528353445,94.75777203930282,1254.667787161908,5795214.840482083,530.7244739694871,2485.4643023677854,14651929.427867915,1051.3513999015734,3654.564680887464,27495994.756760158,1545.8808600153973
1902600011885,GUADALUPE,C+,667.0,65.62228024369017,29.568243914648566,179681936.51464844,12507.367175896343,223.32497162518504,848634.8921757032,94.46646299745328,1250.8106252315279,5777398.903634254,529.0928944729363,2477.8233647550505,14606885.739830282,1048.1192832913864,3643.3296369152927,27411465.206150103,1541.1284364151686
1901802121506,MITRAS PONIENTE,A/B,234.0,85.5526544821584,18.069767202836616,179159374.5946713,7643.511526799888,136.47852268453357,846166.8406441082,57.7304150955577,764.3963191730475,5760596.721277372,323.3396430101991,1514.2492567403206,14564405.107635684,640.5274356011555,2226.5143162472136,27331745.518320803,941.8155557725713
1901900010539,SAN PEDRO GARZA GARCÍA,C+,875.0,57.96344647519582,29.38556183943954,178571803.99765405,12430.092658082925,221.94519846786633,843391.7541778921,93.88281895190747,1243.082716825118,5741704.2839580625,525.8239892170249,2462.5145788974437,14516639.724307822,1041.6436668736187,3620.819980249058,27242108.400151264,1531.6068516453513
1903900012769,MONTERREY,A/B,33.0,99.47780678851174,17.857019455394774,177050008.54970527,7553.519229631989,134.87166754636854,836204.338787485,57.0507153721139,755.396557680195,5692773.269950328,319.53274389872246,1496.4209629487762,14392928.389385905,632.9860673273322,2200.3000379938535,27009950.155524787,930.7269160714
1903900014271,MONTERREY,A/B,370.0,79.19930374238469,17.762057118531253,176108469.42020023,7513.350161138719,134.154429781193,831757.4646433967,56.747323797444636,751.3794134666739,5662499.513778474,317.8334918964031,1488.4631045879146,14316387.838059323,629.6198932406879,2188.5990016629744,26866313.19574307,925.777377703438
1903900015195,MONTERREY,A/B,27.0,99.65187119234116,17.67205507281428,175216110.9275926,7475.27929580044,133.47465642826847,827542.8698552646,56.45977966915756,747.5721019672044,5633807.086054001,316.2229991321274,1480.920919384187,14243845.328815917,626.4295488995111,2177.5091607684594,26730179.01194028,921.0863750050584
1900601332522,SANTA ROSA,C+,725.0,63.35944299390774,28.82846379927509,175186399.8805137,12194.440187093367,217.7375118574845,827402.545058441,92.10296751571593,1219.516077225391,5632851.772603193,515.8553006663404,2415.8296778812273,14241430.028322665,1021.895953743759,3552.1756669020283,26725646.428704374,1502.570307099558
1903900014888,MONTERREY,A/B,111.0,95.12619669277633,17.600374564916088,174505408.08225363,7444.958440959505,132.93326318764682,824186.2317634103,56.230770328374604,744.5398373132782,5610955.518895294,314.94035118351667,1474.9140818533433,14186070.154203458,623.8886566239642,2168.67685677474,26621757.393747553,917.350310415715
1904600011750,SAN NICOLÁS DE LOS GARZA,C+,1020.0,54.56919060052219,28.532503583824408,173387892.5089911,12069.249015957723,215.50216413414662,818908.2237097571,91.15741542874402,1206.9962203410887,5575023.508293688,510.5594012042805,2391.028166536878,14095223.947802542,1011.4049144450993,3515.7081435884393,26451274.26200927,1487.1445447379097
1900603882382,EX-HACIENDA SANTA ROSA,C+,1025.0,53.698868581375116,28.4074641058468,172628045.70819187,12016.357316773194,214.55775776520622,815319.4795077835,90.75793153468223,1201.7067378787804,5550591.792123323,508.32195012272405,2380.5498391480737,14033453.713051395,1006.9725819596352,3500.3010725017944,26335355.463792097,1480.627353668259
190060001190A,CIUDAD APODACA,C+,1071.0,52.39338555265448,28.354919426337105,172308739.2997661,11994.130917340593,214.1608948641009,813811.4004835834,90.59005852751467,1199.4839665968661,5540324.981058472,507.38171787047435,2376.146586964464,14007496.333504284,1005.1100062859681,3493.8266403822377,26286643.51937274,1477.8886688816865
1903900015354,MONTERREY,A/B,147.0,92.34116623150565,17.312706350619056,171653215.4233393,7323.27478631186,130.760543834384,810715.3717731809,55.31171004194443,732.3707528041422,5519247.609573969,309.79282843615215,1450.8074414745613,13954206.823448738,613.6915477437394,2133.231054387144,26186639.7556165,902.3567360057618
1901802121614,MITRAS PONIENTE,C+,625.0,65.970409051349,28.164751038883193,171153113.5473467,11913.689689447592,212.72457859673165,808353.3986675802,89.98249674641748,1191.4393684700003,5503167.595711086,503.97885286281013,2360.210446995135,13913552.035869112,998.369019078942,3470.394537886899,26110346.470719807,1467.9768895261582
1903900010739,MONTERREY,C+,647.0,65.36118363794604,28.108975002077454,170814170.64856324,11890.09642587876,212.30330968833917,806752.5768156887,89.80429999816747,1189.0799026974873,5492269.403217114,502.9807988410371,2355.5364065756353,13885998.346884614,996.3918999814936,3463.5219455033066,26058638.87196451,1465.0697829478986
1902600011527,GUADALUPE,C+,707.0,62.75021758050479,28.015948038927178,170248859.264662,11850.746020466197,211.6006895406604,804082.6202545094,89.50709167569934,1185.1446296296222,5474092.676981216,501.3161783333302,2347.740732828107,13840042.48202562,993.0943299862892,3452.0593813802566,25972397.518876772,1460.2211183238485
1900600012768,CIUDAD APODACA,C+,985.0,54.74325500435161,27.907747745865013,169591341.7521245,11804.977296500902,210.7834672718068,800977.1756328659,89.16140665597428,1180.5674867798139,5452951.203165094,499.38004690786124,2338.6735317120483,13786590.903286705,989.2589039141964,3438.727195147817,25872089.614994142,1454.5816035475266
190390001192A,MONTERREY,C+,742.0,62.22802436901653,27.854721373342244,169269108.16501185,11782.547140923769,210.38296620812454,799455.2715908731,88.99199470603666,1178.3243386794254,5442590.273129442,498.4311952613969,2334.2299135802314,13760395.564568805,987.3792534444378,3432.1934099454224,25822931.11340669,1451.8178124069136
1904600011318,SAN NICOLÁS DE LOS GARZA,C+,726.0,62.66318537859008,27.75717853819438,168676354.4809213,11741.286521656224,209.6462382862866,796655.705487889,88.68035879509922,1174.198032938363,5423531.181542288,496.68576793292755,2326.0558090682594,13712208.832483642,983.9216072358737,3420.174410670769,25732503.286868095,1446.7337757137352
1902600012775,GUADALUPE,A/B,395.0,76.67536988685814,16.97681149060812,168322861.89008087,7181.1912605272355,128.22357510883097,794986.165674752,54.238572271035494,718.1615606358447,5412165.165868266,303.7823401489623,1422.6594008050276,13683472.355214756,601.7849265405267,2091.8428778725734,25678576.052765384,884.8495373400984
1903900015462,MONTERREY,A/B,391.0,76.84943429068755,16.96740700797188,168229617.67677242,7177.213164372105,128.15254431566143,794545.7747571009,54.20852624552478,717.7637275132496,5409167.040257043,303.6140567381046,1421.871303720981,13675892.2523056,601.4515614739748,2090.684079588598,25664351.1364585,884.3593656659767
1903900015513,MONTERREY,A/B,72.0,97.56309834638816,16.943035635286492,167987978.7093572,7166.904073726186,127.96847061385006,793404.5178058704,54.13066306965858,716.7327575309148,5401397.507423083,303.17795643557696,1419.828978960494,13656248.692937365,600.587658100289,2087.6810962307327,25627487.786272973,883.0891037055999
1902600012474,GUADALUPE,C+,1133.0,49.34725848563969,27.52644758493105,167274235.889912,11643.687328425834,207.90355841191442,790033.5219652747,87.9432052082398,1164.4375368891338,5378448.194528721,492.55707810410354,2306.7205198769775,13598226.38967479,975.7427799079613,3391.7442839914647,25518602.403352104,1434.7078321283896
1903100450815,JARDINES DE LA SILLA (JARDINES),C+,1885.0,42.03655352480418,27.419471594943786,166624158.28987026,11598.43648466122,207.09558313961068,786963.2159305206,87.60143166805531,1159.9121851196144,5357545.939763384,490.6428543055969,2297.755915545946,13545379.623828303,971.9507522759351,3378.5629535112375,25419429.49893837,1429.1321293352535
1903900010832,MONTERREY,C+,206.0,75.2828546562228,27.231450755506508,165481582.87576315,11518.903669579253,205.67548701373045,781566.8506521757,87.00073100680798,1151.9584336417802,5320808.168160818,487.278417430473,2281.9997404290416,13452496.227496244,965.2858902014846,3355.395466843551,25245123.350993186,1419.332282474822
1904600011591,SAN NICOLÁS DE LOS GARZA,C+,1124.0,49.434290687554395,27.065627935755142,164473901.61280915,11448.760616824424,204.42304954660594,776807.5882771026,86.4709499582143,1144.9437138819737,5288407.712462653,484.3111909720748,2268.1037627586884,13370578.782951465,959.4078916469252,3334.9631680766397,25091396.045877565,1410.6894200964186
1903900015481,MONTERREY,A/B,334.0,79.54743255004352,16.439494403403266,162995433.36142004,6953.90613263958,124.16529137713113,769824.806538213,52.52191825252646,695.4317047900153,5240869.818446596,294.16761112617644,1377.6321466738232,13250389.646319766,582.7383980430272,2025.6359271356507,24865847.60279271,856.8439971783803
1903900015231,MONTERREY,A/B,379.0,76.58833768494343,16.32555106804829,161865700.11846915,6905.7081017844275,123.3046926818389,764489.0946274012,52.15788500441786,690.6116168961341,5204544.967291112,292.1287139470647,1368.0836777347936,13158550.228755796,578.6993956818177,2011.5960967072333,24693500.59851354,850.9051489071596
1900600010352,CIUDAD APODACA,C+,456.0,69.19060052219321,26.634974311523116,161856881.90097135,11266.594133774275,201.17038061268073,764447.4463281867,85.09507099916395,1126.7259891317724,5204261.430942986,476.6050934027397,2232.0149231468813,13157833.36929893,944.1423124911306,3281.8990389745313,24692155.33105478,1388.2432934862268
1903900014905,MONTERREY,A/B,350.0,78.3289817232376,16.31078488342127,161719295.3323294,6899.462005687195,123.19316567427087,763797.6271804795,52.11070908021658,689.9869703774255,5199837.54445642,291.86448846965095,1366.84626920344,13146648.542785633,578.1759718730551,2009.7766420845278,24671165.74516585,850.1355196017552
1903100451086,JARDINES DE LA SILLA (JARDINES),C+,1219.0,47.17145343777197,26.54580089247745,161314987.9465651,11228.873777517962,200.49686576561777,761888.0899093476,84.81017421885632,1122.9537306117022,5186837.656473494,475.00942804875,2224.5421769850104,13113781.17780626,940.9813408646594,3270.9112995141845,24609486.43531178,1383.5954796945
190210001072A,CIUDAD GENERAL ESCOBEDO,C+,1010.0,52.219321148825074,26.24544522828243,159489770.06952488,11101.82333156347,198.22831980876492,753267.6152733067,83.85057927910756,1110.2479352588211,5128150.556555431,469.6348766144813,2199.372326363269,12965403.719852667,930.3344940516629,3233.9021793197003,24331039.43445784,1367.940621852233
1904600010752,SAN NICOLÁS DE LOS GARZA,C+,634.0,64.49086161879896,26.189548768223425,159150095.37606966,11078.179128958509,197.8061413597282,751663.3371669671,83.67199779516504,1107.88337528169,5117228.834318761,468.6346677441548,2194.6881944567176,12937790.541075472,928.3531062551915,3227.014748665398,24279220.19641052,1365.0272386854633
1901802121629,MITRAS PONIENTE,C+,758.0,59.704090513489994,26.080646006183855,158488309.06128046,11032.11326061577,196.98361343711653,748537.7310610428,83.32406848390029,1103.276516238273,5095950.10367022,466.6859663687894,2185.5621263328567,12883991.93854582,924.4927794387983,3213.5960058538194,24178261.063324418,1359.3511104761656
1902601340139,BELLO AMANECER,C+,1095.0,49.260226283724975,25.885199066128333,157300606.30908415,10949.43920497228,195.50742897150795,742928.2300917301,82.69964245494785,1095.008622142292,5057761.3312678095,463.1886471661896,2169.183642847757,12787440.0049974,917.5646809246011,3189.513492492383,23997070.49237115,1349.164207324278
1902600011902,GUADALUPE,C+,921.0,54.39512619669278,25.718814271195036,156289510.0043288,10879.0584367155,194.25074698137692,738152.8385292323,82.16806597312244,1087.9701294275987,5025251.0701037105,460.21136474787426,2155.2405715711625,12705244.941420035,911.6667617746017,3169.011948462161,23842822.203892753,1340.4920541994939
1903100010980,CIUDAD BENITO JUÁREZ,C+,431.0,69.45169712793734,25.681924614610313,156065336.90322626,10863.454111980162,193.97212436402344,737094.0725832891,82.05020860598191,1086.4096047461026,5018043.125589887,459.55126280760135,2152.1492127042893,12687021.234923631,910.3591169739143,3164.466491534833,23808623.367436387,1338.5693259192342
1903900010071,MONTERREY,C+,832.0,56.570931244560484,25.53751706339861,155187793.1260592,10802.369717817613,192.88143354146703,732949.4474575747,81.58884638804055,1080.300804374303,4989827.042468572,456.9672402503301,2140.047837814651,12615683.058513597,905.2402353955973,3146.672931909085,23674749.249752183,1331.042650197543
1901900010558,SAN PEDRO GARZA GARCÍA,A/B,371.0,74.76066144473455,15.644700931828092,155115160.21230152,6617.708494163284,118.16232312511826,732606.4033757332,49.98266268192502,661.8099543072831,4987491.641790846,279.9456106719807,1311.0283321318277,12609778.51021682,554.5649844917631,1927.7033404532865,23663668.70027175,815.4185130117402
190390001178A,MONTERREY,C+,694.0,61.18363794604004,25.161134185306466,152900568.87960845,10643.159760384635,190.03866425788132,722146.924179949,80.3863549810838,1064.378867838882,4916284.831659123,450.23226109584704,2108.5068950341965,12429747.711436842,891.8984165994651,3100.2959168067023,23325820.642534416,1311.4251728092352
1903900013080,MONTERREY,A/B,49.0,98.60748476936466,15.382522306139663,152515693.4851897,6506.806935497078,116.18212320822053,720329.1638909673,49.145038117077284,650.719143109083,4903909.749751157,275.2541975351421,1289.0577231790137,12398460.03155429,545.2714169047229,1895.3983053658571,23267105.789570034,801.7534831697575
1903900014731,MONTERREY,C+,883.0,54.22106179286336,25.064875864860138,152315621.00534952,10602.442490835838,189.31163810291528,719384.224791078,80.07882291753316,1060.306900280418,4897476.723994104,448.50981881861674,2100.4404330507764,12382195.537140451,888.4863031804784,3088.435192419616,23236583.63511073,1306.4080863934976
1903900013112,MONTERREY,A/B,31.0,99.39077458659705,15.359154460564852,152284004.3576092,6496.922336818931,116.00562901177787,719234.8998730228,49.07038107198204,649.7306248319032,4896460.13885742,274.836054303895,1287.0994941439587,12379625.324630627,544.4430860228945,1892.5189742639045,23231760.342039205,800.5355261136317
1904600010625,SAN NICOLÁS DE LOS GARZA,C+,212.0,74.325500435161,24.966650631277087,151718720.48478585,10560.893217030207,188.56975611742664,716565.0732462212,79.76500683767146,1056.15172737985,4878284.297198314,446.75218068167646,2092.209143445511,12333671.696230004,885.0044676774511,3076.332109610942,23145523.185917333,1301.2884823654285
1903900015176,MONTERREY,A/B,100.0,94.51697127937337,15.297681256991362,151674505.5974465,6470.919171707345,115.54133016862076,716356.2470454487,48.87398266132658,647.1301546646963,4876862.634862112,273.73605542316653,1281.948030277507,12330077.334882984,542.2640168073855,1884.9443903588908,23138777.962277126,797.3314771218107
1902100010096,CIUDAD GENERAL ESCOBEDO,C+,851.0,55.61357702349869,24.954548094323552,151645175.12027833,10555.773843898862,188.47834728268003,716217.7196741841,79.72634090057366,1055.6397598156807,4875919.558056944,446.5356184020329,2091.1949489968024,12327692.972063877,884.5754634256475,3074.840863404642,23134303.43706902,1300.6576852201636
190480001137A,CIUDAD SANTA CATARINA,C+,981.0,50.391644908616186,24.943790283698196,151579801.4629383,10551.223290004336,188.39709498512758,715908.9609434848,79.69197117870898,1055.1846775364197,4873817.567709061,446.3431185979056,2090.2934428201743,12322378.550582884,884.1941263129336,3073.515311221265,23124330.32698164,1300.096976646595
190490001010A,SANTIAGO,C+,393.0,69.36466492602263,24.915310184300083,151406732.0230773,10539.176207958935,188.1819886227638,715091.5567665024,79.60098118742908,1053.9798981441218,4868252.783560465,445.83349691496346,2087.9068061324197,12308309.21460987,883.1845789940133,3070.00606019848,23097927.63441821,1298.612563463957
1903900015532,MONTERREY,A/B,325.0,77.98085291557877,15.191622777505195,150622949.66748297,6426.0564348846965,114.74028472979697,711389.7653247413,48.53514044070412,642.6436158827473,4843051.456094089,271.8382495184021,1273.0603134668706,12244593.18652639,538.5045125964863,1871.876113369783,22978357.33599917,791.8035959554184
1904800011632,CIUDAD SANTA CATARINA,C,238.0,71.80156657963447,78.12054277759552,149913860.80537987,33044.9895949229,590.0339583747624,708040.7500497149,249.5843643925245,3304.694226587516,4820251.784107251,1397.885657846519,6546.513439229835,12186949.21747176,2769.17518479422,9625.829980809853,22870181.93980388,4071.7260818825675
1900600012043,CIUDAD APODACA,C+,1172.0,46.12706701479547,24.449392617402456,148575418.43820512,10342.09307716124,184.66297587018232,701719.3083066929,78.11243879308712,1034.2704204747747,4777216.209053424,437.4963878608297,2048.8628427289373,12078143.206662344,866.6689824743405,3012.5967908236216,22665995.21358137,1274.328442518392
1902100011770,CIUDAD GENERAL ESCOBEDO,C+,1086.0,48.04177545691906,24.32652075798369,147828743.9414968,10290.1182806271,183.73494123283834,698192.7766847857,77.71988014149062,1029.0726336956009,4753208.028251662,435.29772405323916,2038.5661621070665,12017443.788179759,862.3134865712891,2997.4568086097474,22552085.922620606,1267.924230041923
1903900012720,MONTERREY,C+,341.0,71.01827676240208,24.293163516828187,147626036.8174312,10276.008167618322,183.4829984743826,697235.3942026539,77.61330835466386,1027.66153901625,4746690.289523709,434.70083100387365,2035.7708201937128,12000965.115602486,861.1310569419404,2993.3466076232294,22521161.83873024,1266.185615024626
1904600010663,SAN NICOLÁS DE LOS GARZA,C+,81.0,87.5543951261967,24.184200543161985,146963884.60530618,10229.91682975752,182.66001578144886,694108.0599695056,77.26518667555285,1023.0521328705238,4725399.794003819,432.75105220423154,2026.6397063263269,11947136.76817649,857.2685957760362,2979.9204456762964,22420146.885998134,1260.5063485210733
1901802120828,MITRAS PONIENTE,C+,946.0,51.5230635335074,24.054906110235542,146178181.0594396,10175.225284629636,181.68347230974518,690397.1947770317,76.85210878702222,1017.5826551783584,4700136.6935913805,430.4374631404456,2015.8048130616926,11883264.560750028,852.6854359250959,2963.9890890245847,22300283.499462813,1253.7673846573994
1900603882397,EX-HACIENDA SANTA ROSA,C+,1105.0,47.08442123585726,23.81321664092473,144709469.15330404,10072.990639111158,179.85802423674667,683460.4920996374,76.07994425214385,1007.3585865088364,4652912.499992095,426.1126820932378,1995.5511985486944,11763868.546805676,844.1181569860977,2934.2086797107204,22076223.440372724,1241.1702715176345
1904800010973,CIUDAD SANTA CATARINA,C+,792.0,54.83028720626631,23.378267920659436,142066348.7648417,9889.007330438943,176.57291501984344,670977.077075405,74.69034305339376,988.9591684605718,4567926.990982787,418.3297282588219,1959.1024292320385,11549001.33054692,828.7003275651523,2880.6153189533084,21673000.924134456,1218.5002799172494
190390001491A,MONTERREY,A/B,165.0,88.16362053959965,14.294125474213494,141724381.48156285,6046.415075592308,107.96160824262144,669361.971104253,45.66776028662886,604.67723660387,4556931.554013344,255.77847108343704,1197.8499021106827,11521201.780238716,506.6905085928188,1761.2886015252175,21620831.938931674,745.0250784451671
1903900013061,MONTERREY,A/B,94.0,94.16884247171453,14.170032178940144,140494012.71571204,5993.923611691681,107.02434826445725,663550.9592396349,45.27129931586541,599.4277800349934,4517370.920948191,253.55795095480215,1187.4508649772863,11421181.397949629,502.291715885392,1745.99811685129,21433132.433516428,738.5572034280957
1904800011365,CIUDAD SANTA CATARINA,C+,852.0,52.567449956483905,23.064384711013876,140158925.95301193,9756.234732758869,174.20219733062044,661968.3498563576,73.68752947085244,975.6811241222017,4506596.716634735,412.7131155036913,1932.798968231476,11393941.18588028,817.5739635619143,2841.9393663491287,21382013.1094766,1202.1403519656815
1900600012433,CIUDAD APODACA,C+,1020.0,47.86771105308964,22.995944162072686,139743022.6479196,9727.284380556746,173.68527506447492,660004.0452450047,73.4688713522729,972.7859178306334,4493223.979533461,411.48844324235785,1927.063639757027,11360131.153697072,815.1479196172224,2833.506282495926,21318564.778510224,1198.5731574957767
1900600011280,CIUDAD APODACA,C+,941.0,50.217580504786774,22.896956247885594,139141487.42776838,9685.412492855605,172.93763265490603,657163.0040886429,73.15261861302524,968.5984816341474,4473882.531033903,409.71715773124436,1918.7684374004323,11311230.544099532,811.6390490203828,2821.309223972758,21226797.28046734,1193.4138017404766
1900600010935,CIUDAD APODACA,C+,713.0,56.6579634464752,22.75260890830053,138264309.54793724,9624.353568211123,171.84739660267184,653020.1070901529,72.6914487629302,962.4922283646575,4445678.21278394,407.13421259825014,1906.6721082543208,11239922.112585854,806.5223017915777,2803.5230834823656,21092978.982429154,1185.8902643130405
1904800010403,CIUDAD SANTA CATARINA,C+,809.0,53.17667536988686,22.727059108065294,138109047.11175463,9613.54600271162,171.65442239598462,652286.8051047415,72.60982067350149,961.411407951412,4440685.985707716,406.6770255634473,1904.5310310848267,11227300.361568483,805.6166261488817,2800.3748970468437,21069292.84597161,1184.558581450815
1900600012912,CIUDAD APODACA,C+,268.0,72.236727589208,22.726778120474343,138107339.59085402,9613.427144960646,171.65230013448144,652278.7405110294,72.60892295688564,961.3995214739689,4440631.082974751,406.6719975834888,1904.5074842817064,11227161.552052192,805.6066658511618,2800.3402744151895,21069032.354290236,1184.543936077625
1903900014854,MONTERREY,C+,720.0,57.35422106179286,22.71417381996552,138030745.081881,9608.095525845416,171.5571015470505,651916.9858787919,72.56865395440235,960.8663280572223,4438168.303238796,406.44645676820505,1903.4512419702826,11220934.953749828,805.1598753534295,2798.787202080933,21057347.44172516,1183.8869864802348
1903900015570,MONTERREY,A/B,97.0,94.25587467362925,13.859913629569398,137419227.92563754,5862.743465307855,104.68206454823176,649028.800199037,44.28051330390203,586.3089902362476,4418505.900792759,248.00870286993276,1161.462883083844,11171222.882506285,491.29879954446596,1707.7860368528613,20964057.144567415,722.3934935887603
1903100451090,JARDINES DE LA SILLA (JARDINES),C+,1147.0,45.3437771975631,22.48205799928959,136620210.8521469,9509.910533699498,169.80396195526947,645255.0554300239,71.82707590707899,951.047248654879,4392814.724184177,402.2929861810138,1883.9999006779042,11106268.378324948,796.9319579867534,2770.18643528847,20842162.706350897,1171.7888621270226
1902600012116,GUADALUPE,C+,751.0,55.35248041775457,22.35798190733814,135866218.40872142,9457.42634680403,168.86683191148305,641693.9612636355,71.43066989855733,945.7985198295193,4368571.245955412,400.0727738878866,1873.6023051855152,11044974.061915386,792.533775093473,2754.8980703675015,20727137.02246991,1165.3218837654533
1902600012169,GUADALUPE,A/B,280.0,77.28459530026109,13.582882802644459,134672503.56897148,5745.559425518605,102.5896879518772,636056.0653016386,43.395438003644045,574.5898938017542,4330189.1640377855,243.05152507814202,1138.2476573946387,10947933.387664052,481.4787590779322,1673.650948377933,20545029.27457616,707.9543511638656
1903900014233,MONTERREY,C+,1022.0,46.99738903394256,22.12139035574904,134428485.8103552,9357.348120481844,167.07988772575757,634903.5733578787,70.67479250799546,935.7901058221847,4322343.144797103,395.83921476278414,1853.775896957711,10928096.449195243,784.1472044131118,2725.7458145136698,20507803.026742127,1152.9904795392824
1900600011261,CIUDAD APODACA,C+,879.0,51.348999129677985,22.086387330132194,134215777.49244286,9342.54184064592,166.81551457849724,633898.9553982895,70.56296266670434,934.3093903463796,4315503.832918914,395.21287211651855,1850.8426380546493,10910804.7494511,782.9064358971167,2721.432823827457,20475353.20586079,1151.1660844790144
1903900015392,MONTERREY,A/B,149.0,88.42471714534378,13.42733610050538,133130278.39458594,5679.763170513776,101.41486461972823,628772.160642315,42.89848773414504,568.0098795027347,4280601.263303391,240.2681790296568,1125.212819952708,10822561.258755017,475.96502283999547,1654.4848487115614,20309754.363097947,699.8470910049905
1904800011492,CIUDAD SANTA CATARINA,A/B,241.0,80.5047867711053,13.345648993704604,132320361.43203768,5645.209524337046,100.79789288271583,624946.9358728381,42.637508689388795,564.5543107031208,4254559.61736933,238.8064734274201,1118.3674279025588,10756720.669766663,473.06942200278235,1644.4195550803188,20186197.08700552,695.5894717989748
1901900010562,SAN PEDRO GARZA GARCÍA,A/B,141.0,88.77284595300262,13.342925134404473,132293354.72391479,5644.0573318530915,100.77731993957221,624819.3836253476,42.62880633443904,564.4390846462716,4253691.257817298,238.75773280537285,1118.1391680763866,10754525.213131389,472.9728680963116,1644.0839275285573,20182077.065514196,695.4475013445798
1903900010758,MONTERREY,C+,380.0,69.10356832027851,21.701554753769003,131877205.65319328,9179.757660844289,163.90892585970698,622853.9182668865,69.33347563865605,918.0300104535536,4240310.618496668,388.3266944218532,1818.5936092660581,10720695.20192005,769.2650967195425,2674.0146567302936,20118591.24165274,1131.108199796914
1902600012417,GUADALUPE,C+,713.0,56.13577023498695,21.625768386378407,131416662.87312621,9147.700027438066,163.33652161426255,620678.7821341977,69.09134864283305,914.8240576802509,4225502.567090682,386.9705763987462,1812.2427000814478,10683256.29238228,766.5786621344524,2664.676438363814,20048332.913872957,1127.1581334278935
1902600011264,GUADALUPE,C-,525.0,14.447345517841601,67.35844852508265,129261327.65108769,28492.623726109952,508.749307162206,610499.1685946472,215.2009569296131,2849.430739190576,4156201.0469139186,1205.3092026776133,5644.648293989965,10508042.601289952,2387.686228357755,8299.749978945734,19719524.70091337,3510.794241094046
1902100011446,CIUDAD GENERAL ESCOBEDO,A/B,130.0,90.25239338555265,13.009782805896824,128990292.17991738,5503.138126894357,98.261140714459,609219.0724296458,41.564462522216154,550.3463314406847,4147486.3142904886,232.79649819940963,1090.2217899680372,10486009.311602524,461.16381715647975,1603.0349114873454,19678176.752801675,678.0837675591471
1902100011516,CIUDAD GENERAL ESCOBEDO,C+,809.0,52.13228894691036,20.98636105260463,127531077.09786741,8877.230725251757,158.5071639735397,602327.2230994508,67.04853036080729,887.7755292237136,4100567.4766002307,375.5290488616309,1758.6602676653144,10367385.323088223,743.9132932224279,2585.890166986876,19455565.486328367,1093.8315406354486
1904600011515,SAN NICOLÁS DE LOS GARZA,C+,501.0,64.40382941688425,20.947845682100763,127297024.76869664,8860.938723528623,158.21626255748885,601221.7977184575,66.92547906181778,886.1462327798658,4093041.880559951,374.83985646588326,1755.4326737232411,10348358.504390394,742.5480209849309,2581.14439340497,19419859.519429684,1091.8240784103023
1903900015091,MONTERREY,A/B,474.0,73.02001740644039,12.803600992978463,126946026.5155844,5415.923220029889,96.7038771971349,599564.0386222365,40.90574005438806,541.624325390132,4081756.066515183,229.10708964002578,1072.9437224943183,10319824.799347246,453.85519461509665,1577.6296722798102,19366312.810232114,667.3373513743597
1904600011587,SAN NICOLÁS DE LOS GARZA,C+,887.0,48.912097476066144,20.857568383233467,126748422.69646633,8822.751426107756,157.53441025452034,598630.7589671772,66.6370555376621,882.3272773841255,4075402.4167823754,373.2244383334851,1747.8674222633958,10303760.989797998,739.3479196174163,2570.02063646312,19336167.263509806,1087.1187292238997
1902600012188,GUADALUPE,A/B,111.0,90.60052219321149,12.74651463648834,126380022.7695564,5391.775691234568,96.27271162030382,596890.8120458837,40.723357015388515,539.2094298197451,4063557.0784299877,228.08558881375217,1068.1598770847543,10273812.650285881,451.831628006851,1570.5956253792117,19279965.83350343,664.3619495354066
1900600011581,CIUDAD APODACA,C+,910.0,48.215839860748474,20.466714644206835,124373261.12363094,8657.42029449949,154.58234450351787,587412.9091133679,65.38833172498806,865.7931872603699,3999032.71522512,366.2305182111364,1715.1138191222137,10110676.95263206,725.4931454886963,2521.8605558304853,18973823.334700614,1066.7470151162954
