28990,55815,17
28994,55860,17
28983,55817,17
28978,55843,17
28986,55824,17
28994,55811,17
28974,55852,17
28998,55881,17
29003,55805,17
29021,55861,17
28977,55811,17
28994,55841,17
28978,55824,17
29017,55870,17
28973,55820,17
28974,55833,17
28977,55841,17
28978,55854,17
28965,55869,17
29013,55830,17
29020,55829,17
28956,55820,17
28973,55850,17
28974,55863,17
29009,55864,17
29017,55851,17
29009,55815,17
28968,55828,17
28996,55830,17
29013,55860,17
29020,55859,17
28977,55822,17
28957,55863,17
28965,55850,17
29013,55811,17
29000,55851,17
29017,55881,17
28973,55831,17
28957,55814,17
29009,55845,17
28968,55858,17
28996,55860,17
28997,55873,17
28960,55822,17
28947,55837,17
28948,55850,17
29008,55868,17
29005,55805,17
28944,55859,17
28951,55858,17
28979,55860,17
29000,55832,17
28930,55837,17
28979,55811,17
28996,55841,17
28999,55848,17
28940,55844,17
28991,55868,17
28947,55818,17
28988,55805,17
28983,55832,17
29000,55862,17
28987,55877,17
29003,55869,17
28962,55811,17
28979,55841,17
28987,55828,17
28947,55848,17
28931,55831,17
28983,55862,17
28999,55829,17
29011,55814,17
28983,55813,17
28970,55828,17
29018,55867,17
28966,55862,17
29019,55880,17
28982,55829,17
29011,55844,17
29018,55818,17
28966,55813,17
28970,55858,17
28999,55810,17
28973,55865,17
28962,55822,17
28950,55850,17
29014,55803,17
28973,55816,17
29011,55874,17
28953,55857,17
29018,55848,17
28966,55843,17
29002,55831,17
29019,55861,17
28982,55810,17
29013,55875,17
29010,55812,17
29011,55825,17
29005,55839,17
28997,55803,17
28956,55816,17
29001,55848,17
29018,55878,17
28985,55831,17
29002,55861,17
28949,55818,17
28965,55810,17
28993,55812,17
29011,55855,17
29018,55829,17
29005,55869,17
29002,55812,17
28956,55846,17
28998,55821,17
29005,55820,17
28985,55861,17
28992,55835,17
28936,55838,17
29001,55829,17
28988,55869,17
28985,55812,17
28953,55819,17
28981,55821,17
29005,55850,17
28988,55820,17
28975,55835,17
28992,55865,17
28993,55878,17
28984,55829,17
29001,55859,17
28985,55842,17
28992,55816,17
28972,55857,17
28964,55821,17
28988,55850,17
28971,55820,17
29016,55852,17
28975,55865,17
28932,55828,17
28967,55829,17
28985,55872,17
28975,55816,17
28992,55846,17
28955,55857,17
29016,55803,17
28935,55836,17
28936,55849,17
28984,55810,17
28964,55851,17
28980,55819,17
29016,55833,17
28958,55816,17
29004,55861,17
28967,55810,17
28954,55825,17
28949,55852,17
28963,55819,17
29007,55819,17
28958,55846,17
29018,55863,17
28959,55859,17
28950,55810,17
29003,55828,17
28954,55855,17
28938,55838,17
29006,55836,17
29007,55849,17
28941,55846,17
28986,55828,17
29003,55858,17
29010,55857,17
29003,55809,17
29010,55808,17
28990,55849,17
29007,55879,17
29006,55817,17
29007,55830,17
28934,55828,17
28986,55809,17
29003,55839,17
28937,55836,17
28990,55879,17
28993,55808,17
28998,55866,17
28989,55817,17
28990,55830,17
28994,55875,17
28969,55809,17
28986,55839,17
28993,55838,17
28981,55866,17
29009,55868,17
28990,55860,17
28980,55804,17
28960,55845,17
29008,55806,17
29020,55863,17
28977,55826,17
28964,55866,17
29012,55827,17
28980,55834,17
28973,55835,17
29008,55836,17
29009,55849,17
28960,55826,17
28977,55856,17
29012,55857,17
28969,55820,17
29020,55844,17
28980,55864,17
29008,55866,17
28957,55848,17
29012,55808,17
29009,55879,17
28960,55856,17
29008,55817,17
28995,55857,17
28952,55820,17
29020,55874,17
28939,55835,17
28956,55865,17
28963,55864,17
28999,55852,17
28940,55848,17
28995,55808,17
29012,55838,17
28942,55843,17
29000,55866,17
28991,55817,17
29008,55847,17
29003,55873,17
28996,55875,17
28995,55838,17
28947,55852,17
28983,55866,17
28946,55815,17
28999,55833,17
28934,55843,17
28962,55845,17
28943,55837,17
29003,55854,17
28994,55805,17
28966,55866,17
28939,55846,17
28982,55833,17
28999,55863,17
28995,55819,17
28999,55814,17
28986,55854,17
28962,55826,17
28978,55818,17
28982,55863,17
29014,55807,17
28974,55827,17
28966,55847,17
28982,55814,17
28969,55854,17
28962,55856,17
28965,55863,17
29013,55824,17
29014,55837,17
29018,55882,17
28965,55814,17
29017,55845,17
29011,55859,17
28945,55856,17
29005,55873,17
28961,55823,17
28968,55822,17
28997,55837,17
29014,55867,17
28956,55850,17
28948,55814,17
28965,55844,17
29013,55805,17
29014,55818,17
29008,55832,17
28961,55853,17
29010,55827,17
29017,55826,17
28997,55867,17
29005,55854,17
28948,55844,17
28996,55805,17
28997,55818,17
28984,55833,17
29001,55863,17
28944,55853,17
28965,55825,17
28993,55827,17
29000,55826,17
28987,55841,17
28988,55854,17
28997,55848,17
28939,55831,17
28984,55863,17
28991,55862,17
28947,55812,17
28985,55876,17
28976,55827,17
28993,55857,17
28935,55840,17
28987,55871,17
28984,55814,17
28971,55854,17
28987,55822,17
28967,55863,17
28988,55835,17
29016,55837,17
28967,55814,17
28976,55808,17
28970,55822,17
28987,55852,17
28971,55835,17
29016,55867,17
28987,55803,17
28950,55814,17
28967,55844,17
28954,55859,17
29019,55825,17
28970,55852,17
29006,55840,17
28971,55865,17
28950,55844,17
29010,55861,17
29019,55855,17
29006,55870,17
29019,55806,17
28958,55861,17
29015,55815,17
28949,55812,17
29002,55855,17
29010,55842,17
28937,55840,17
29002,55806,17
29019,55836,17
28989,55821,17
29006,55851,17
28998,55815,17
29015,55845,17
28993,55842,17
29010,55872,17
28985,55806,17
29002,55836,17
28989,55851,17
29006,55881,17
28990,55864,17
28953,55813,17
28981,55815,17
28992,55859,17
28986,55873,17
28993,55872,17
29021,55874,17
28985,55836,17
28992,55810,17
28972,55851,17
28989,55881,17
28993,55823,17
29021,55825,17
28989,55832,17
29012,55861,17
28975,55810,17
28992,55840,17
28976,55823,17
28969,55824,17
29021,55855,17
28980,55868,17
28985,55817,17
29016,55882,17
28972,55832,17
29021,55806,17
28959,55823,17
28976,55853,17
29004,55855,17
28963,55868,17
29012,55842,17
28992,55821,17
28972,55862,17
28942,55847,17
29004,55806,17
28991,55821,17
29008,55851,17
28972,55813,17
28952,55854,17
28959,55853,17
28995,55842,17
29012,55872,17
28955,55862,17
29015,55879,17
29004,55836,17
28963,55849,17
28946,55819,17
28991,55851,17
29008,55881,17
29007,55843,17
28955,55813,17
29015,55830,17
28995,55872,17
28994,55809,17
28939,55850,17
28946,55849,17
29003,55803,17
28991,55881,17
28995,55823,17
28998,55830,17
29015,55860,17
28991,55832,17
29007,55824,17
28994,55839,17
28986,55803,17
28974,55831,17
28998,55860,17
28994,55869,17
29007,55805,17
29021,55840,17
28994,55820,17
28981,55860,17
28974,55861,17
28978,55803,17
29017,55849,17
28977,55869,17
28974,55812,17
28968,55826,17
28986,55869,17
29014,55871,17
29021,55870,17
28994,55850,17
28957,55861,17
28977,55820,17
28978,55833,17
29013,55809,17
29020,55808,17
29017,55879,17
28973,55829,17
28957,55812,17
29009,55843,17
28968,55856,17
28969,55869,17
29017,55830,17
28997,55871,17
28960,55820,17
28978,55863,17
28996,55809,17
29020,55838,17
29000,55830,17
29017,55860,17
28973,55810,17
29009,55824,17
28996,55839,17
29013,55869,17
29017,55811,17
28997,55852,17
28940,55842,17
28991,55866,17
28947,55816,17
29000,55860,17
28956,55810,17
28987,55875,17
28944,55838,17
28968,55867,17
28979,55839,17
28996,55869,17
29000,55811,17
28997,55882,17
28947,55846,17
28931,55829,17
28948,55859,17
28996,55820,17
28983,55860,17
28999,55827,17
28991,55847,17
28934,55837,17
28979,55869,17
28976,55812,17
29000,55841,17
28983,55811,17
28979,55820,17
28996,55850,17
28999,55857,17
28959,55812,17
28976,55842,17
28983,55841,17
28966,55811,17
28970,55856,17
28999,55808,17
28962,55820,17
28930,55827,17
29018,55846,17
29019,55859,17
28982,55808,17
28999,55838,17
29011,55823,17
28962,55850,17
29018,55876,17
28949,55816,17
29002,55859,17
29011,55853,17
29018,55827,17
28961,55817,17
28966,55822,17
29019,55840,17
29013,55854,17
29011,55804,17
28962,55831,17
29005,55818,17
28949,55846,17
29014,55812,17
29001,55827,17
29018,55857,17
29002,55840,17
29011,55834,17
28953,55817,17
29018,55808,17
29005,55848,17
28992,55863,17
29001,55857,17
28985,55840,17
29002,55870,17
28953,55847,17
29001,55808,17
28988,55848,17
28932,55826,17
28984,55857,17
28985,55870,17
28975,55814,17
28992,55844,17
28935,55834,17
28936,55847,17
28984,55808,17
29001,55838,17
28985,55821,17
28989,55866,17
28981,55830,17
28988,55829,17
29016,55831,17
28992,55874,17
28976,55857,17
29004,55859,17
28984,55838,17
28985,55851,17
28992,55825,17
28936,55828,17
28964,55830,17
28971,55829,17
28959,55857,17
28932,55837,17
28954,55853,17
29016,55812,17
28975,55825,17
29020,55857,17
29004,55840,17
28984,55819,17
28964,55860,17
28964,55811,17
28958,55825,17
29011,55868,17
28975,55855,17
29004,55870,17
29003,55807,17
29007,55877,17
28955,55847,17
29006,55815,17
29007,55828,17
28958,55855,17
28986,55807,17
29003,55837,17
28937,55834,17
28954,55864,17
29010,55836,17
28938,55847,17
28998,55864,17
29006,55845,17
28990,55828,17
29007,55858,17
28954,55815,17
28994,55873,17
28986,55837,17
29003,55867,17
29007,55809,17
29003,55818,17
28990,55858,17
28998,55845,17
28986,55867,17
28990,55809,17
28994,55854,17
28986,55818,17
28980,55832,17
28998,55875,17
29009,55847,17
28969,55867,17
28990,55839,17
28960,55824,17
28977,55854,17
28969,55818,17
28986,55848,17
28980,55862,17
28964,55845,17
28981,55875,17
29012,55806,17
29009,55877,17
28973,55814,17
28980,55813,17
28960,55854,17
29008,55815,17
29009,55828,17
28952,55818,17
28969,55848,17
29020,55872,17
28977,55835,17
29012,55836,17
29020,55823,17
28956,55814,17
28980,55843,17
28963,55813,17
29008,55845,17
29009,55858,17
28968,55871,17
29012,55866,17
29020,55853,17
28983,55864,17
28956,55844,17
28963,55843,17
28991,55845,17
29012,55817,17
28960,55865,17
29008,55826,17
29003,55852,17
28996,55854,17
28939,55844,17
28946,55843,17
28999,55861,17
28995,55817,17
28991,55826,17
29003,55882,17
28951,55852,17
28979,55854,17
28930,55831,17
28966,55845,17
28983,55875,17
28982,55812,17
28999,55842,17
28962,55854,17
28991,55807,17
28982,55842,17
28999,55872,17
28945,55854,17
28966,55826,17
29014,55865,17
28978,55827,17
28982,55872,17
29013,55803,17
29014,55816,17
29018,55861,17
28961,55851,17
28966,55856,17
28982,55823,17
29017,55824,17
29011,55838,17
29013,55833,17
28997,55816,17
29014,55846,17
28973,55859,17
29001,55861,17
28965,55823,17
29005,55882,17
28968,55831,17
29010,55806,17
29017,55805,17
28997,55846,17
29014,55876,17
28956,55859,17
28984,55861,17
29005,55833,17
28965,55853,17
29013,55814,17
29001,55842,17
28961,55862,17
28993,55806,17
29000,55805,17
28997,55876,17
28987,55820,17
28988,55833,17
29005,55863,17
28948,55853,17
28996,55814,17
28997,55827,17
28967,55812,17
28984,55842,17
29001,55872,17
28976,55806,17
28993,55836,17
28987,55850,17
28971,55833,17
28988,55863,17
28944,55813,17
28984,55872,17
28988,55814,17
29016,55816,17
28976,55836,17
28935,55849,17
28984,55823,17
28971,55863,17
28987,55831,17
28971,55814,17
29016,55846,17
28975,55859,17
28931,55834,17
28967,55823,17
29019,55804,17
28970,55831,17
29016,55876,17
28958,55859,17
29015,55813,17
28949,55810,17
28967,55853,17
29010,55840,17
28937,55838,17
29018,55821,17
29019,55834,17
29006,55849,17
29015,55843,17
28970,55812,17
28950,55853,17
29010,55870,17
29002,55834,17
29019,55864,17
28961,55847,17
29006,55879,17
29010,55821,17
28990,55862,17
28953,55811,17
28998,55843,17
29019,55815,17
28946,55813,17
28941,55840,17
29015,55824,17
28989,55879,17
28993,55821,17
29010,55851,17
28937,55849,17
28989,55830,17
29006,55860,17
28990,55843,17
28998,55824,17
28992,55838,17
28933,55834,17
28986,55852,17
29010,55881,17
28993,55851,17
29021,55853,17
28980,55866,17
28985,55815,17
28972,55830,17
28989,55860,17
28990,55873,17
28953,55822,17
29021,55804,17
28981,55824,17
28989,55811,17
28969,55852,17
28993,55881,17
28976,55851,17
28992,55819,17
28972,55860,17
29020,55821,17
29004,55804,17
29021,55834,17
29016,55861,17
28972,55811,17
28989,55841,17
28952,55852,17
29012,55870,17
28968,55820,17
28975,55819,17
29004,55834,17
29021,55864,17
28980,55877,17
28963,55847,17
28955,55811,17
29008,55830,17
28995,55870,17
28951,55820,17
28968,55850,17
29004,55864,17
28946,55847,17
28995,55821,17
29012,55851,17
29015,55858,17
29004,55815,17
28963,55828,17
28991,55830,17
29008,55860,17
28951,55850,17
29015,55809,17
29003,55831,17
28995,55851,17
28938,55841,17
29004,55845,17
28963,55858,17
28991,55860,17
28955,55822,17
28998,55809,17
28942,55837,17
28943,55850,17
28991,55811,17
29007,55803,17
28995,55881,17
28994,55818,17
28946,55858,17
29003,55812,17
28998,55839,17
28990,55803,17
28994,55848,17
28983,55805,17
28978,55831,17
28998,55869,17
29017,55828,17
28978,55861,17
29013,55837,17
28994,55829,17
28981,55869,17
28978,55812,17
28982,55857,17
29017,55858,17
28980,55807,17
28974,55821,17
29009,55822,17
29013,55867,17
29017,55809,17
29014,55880,17
28977,55829,17
28978,55842,17
28965,55857,17
29013,55818,17
29020,55817,17
28957,55821,17
28974,55851,17
28968,55865,17
28996,55867,17
28952,55848,17
29000,55809,17
29017,55839,17
28997,55880,17
28947,55844,17
29009,55803,17
28968,55816,17
28948,55857,17
28996,55818,17
29013,55848,17
29020,55847,17
28977,55810,17
28957,55851,17
29008,55875,17
29005,55812,17
29000,55839,17
29017,55869,17
28987,55854,17
28944,55817,17
28951,55816,17
28979,55818,17
28996,55848,17
29013,55878,17
28997,55861,17
28960,55810,17
28940,55851,17
28991,55875,17
28988,55812,17
28948,55838,17
28983,55839,17
29000,55869,17
28999,55806,17
28944,55847,17
28951,55846,17
28996,55878,17
28987,55835,17
28947,55855,17
28931,55838,17
28996,55829,17
28983,55869,17
28999,55836,17
28976,55821,17
28983,55820,17
28987,55865,17
28979,55829,17
28966,55869,17
28967,55857,17
28959,55821,17
28966,55820,17
28970,55865,17
28962,55829,17
28949,55844,17
28970,55816,17
28950,55857,17
28930,55836,17
28973,55823,17
29011,55881,17
29018,55855,17
28959,55851,17
29002,55838,17
29019,55868,17
28982,55817,17
29011,55832,17
29018,55806,17
28973,55853,17
28962,55810,17
29015,55828,17
29002,55868,17
28965,55817,17
28958,55819,17
29011,55862,17
28953,55845,17
29018,55836,17
29001,55806,17
29013,55863,17
29011,55813,17
28945,55810,17
28998,55828,17
28949,55855,17
28992,55842,17
28933,55838,17
29001,55836,17
29018,55866,17
28985,55819,17
29002,55849,17
28996,55863,17
28953,55826,17
28998,55858,17
29005,55857,17
28992,55872,17
28984,55836,17
29005,55808,17
28985,55849,17
28992,55823,17
28972,55864,17
28936,55826,17
28953,55856,17
28981,55858,17
28932,55835,17
28981,55809,17
28988,55808,17
29016,55810,17
28975,55823,17
28992,55853,17
28935,55843,17
29021,55868,17
28984,55817,17
28964,55858,17
28985,55830,17
28992,55804,17
29020,55806,17
28964,55809,17
28981,55839,17
28988,55838,17
28975,55853,17
28976,55866,17
29004,55868,17
28967,55817,17
28955,55845,17
29020,55836,17
28958,55853,17
28954,55862,17
29011,55847,17
28938,55845,17
28975,55834,17
29020,55866,17
29004,55849,17
28954,55813,17
29007,55856,17
28955,55826,17
29007,55807,17
29011,55877,17
28975,55864,17
29003,55816,17
29010,55815,17
28954,55843,17
28938,55826,17
29015,55873,17
28990,55807,17
29007,55837,17
28934,55835,17
28958,55864,17
28994,55852,17
28986,55816,17
29003,55846,17
28937,55843,17
29010,55845,17
28958,55815,17
28998,55873,17
28990,55837,17
29007,55867,17
28994,55882,17
29006,55805,17
28986,55846,17
29003,55876,17
28994,55833,17
28981,55873,17
28990,55867,17
28980,55811,17
28998,55854,17
29009,55826,17
28989,55805,17
28990,55818,17
28977,55833,17
28994,55863,17
28986,55827,17
28980,55841,17
28964,55824,17
28981,55854,17
28974,55855,17
29009,55856,17
28990,55848,17
28977,55863,17
29009,55807,17
28969,55827,17
29020,55851,17
28980,55871,17
28977,55814,17
28957,55855,17
28964,55854,17
29012,55815,17
29017,55873,17
28980,55822,17
28960,55863,17
29008,55824,17
29009,55837,17
29013,55882,17
29020,55881,17
28960,55814,17
29012,55845,17
29020,55832,17
29000,55873,17
28963,55822,17
28956,55823,17
28991,55824,17
29009,55867,17
28996,55882,17
28960,55844,17
29008,55805,17
28995,55845,17
28947,55859,17
28983,55873,17
28956,55853,17
28999,55840,17
29012,55826,17
28943,55844,17
28991,55805,17
29003,55861,17
28979,55833,17
28939,55853,17
28999,55870,17
28988,55827,17
28995,55826,17
28983,55854,17
28934,55831,17
28979,55863,17
28982,55870,17
28971,55827,17
28930,55840,17
28966,55854,17
28982,55821,17
28999,55851,17
28962,55863,17
29014,55844,17
28962,55814,17
28978,55806,17
28965,55821,17
29011,55866,17
28974,55815,17
29017,55803,17
29014,55874,17
28945,55814,17
28962,55844,17
28949,55859,17
28965,55851,17
29013,55812,17
29014,55825,17
28957,55815,17
29001,55840,17
29018,55870,17
28961,55860,17
28982,55832,17
29017,55833,17
28997,55874,17
28945,55844,17
29005,55861,17
28961,55811,17
28997,55825,17
29014,55855,17
28984,55840,17
29001,55870,17
29008,55869,17
28944,55860,17
28988,55861,17
28944,55811,17
29017,55814,17
28997,55855,17
28939,55838,17
28984,55870,17
29005,55842,17
28965,55862,17
28935,55847,17
28997,55806,17
28984,55821,17
29001,55851,17
28944,55841,17
28993,55815,17
28987,55829,17
28971,55812,17
28988,55842,17
29016,55844,17
28931,55832,17
28997,55836,17
28967,55821,17
28948,55813,17
28976,55815,17
28935,55828,17
28936,55841,17
28988,55872,17
29016,55874,17
28987,55810,17
28967,55851,17
29016,55825,17
28959,55815,17
28970,55810,17
28987,55840,17
28950,55851,17
28971,55823,17
29016,55855,17
29019,55862,17
28954,55847,17
29019,55813,17
28971,55853,17
28941,55838,17
29015,55822,17
28949,55819,17
29010,55849,17
28937,55847,17
29002,55813,17
29019,55843,17
28961,55826,17
29006,55858,17
29007,55871,17
28998,55822,17
28933,55832,17
29006,55809,17
29010,55879,17
29015,55803,17
29002,55843,17
28989,55858,17
28950,55813,17
29010,55830,17
28937,55828,17
28990,55871,17
28953,55820,17
28989,55809,17
29006,55839,17
28993,55879,17
28941,55849,17
28998,55803,17
28944,55856,17
28992,55817,17
28986,55831,17
29010,55860,17
28993,55830,17
29021,55832,17
28972,55809,17
28989,55839,17
29006,55869,17
28990,55852,17
28981,55803,17
28992,55847,17
28976,55830,17
28986,55861,17
28993,55860,17
28969,55831,17
29021,55862,17
28980,55875,17
28989,55869,17
29021,55813,17
28989,55820,17
28976,55860,17
28969,55861,17
29012,55849,17
28969,55812,17
29004,55813,17
29021,55843,17
28980,55856,17
28963,55826,17
29009,55871,17
29016,55870,17
28972,55820,17
28959,55860,17
29008,55809,17
28995,55849,17
29012,55879,17
28968,55829,17
28952,55812,17
29004,55843,17
28963,55856,17
28964,55869,17
29012,55830,17
28955,55820,17
28972,55850,17
29015,55837,17
28991,55809,17
29008,55839,17
28995,55879,17
28946,55856,17
29003,55810,17
28995,55830,17
29015,55867,17
28991,55839,17
28934,55829,17
28995,55860,17
28951,55810,17
28946,55837,17
28991,55869,17
28994,55876,17
28942,55846,17
28994,55827,17
28978,55810,17
28974,55819,17
28986,55876,17
29014,55878,17
28977,55827,17
28994,55857,17
28978,55840,17
29013,55816,17
28994,55808,17
28957,55819,17
28974,55849,17
29017,55837,17
28978,55870,17
28968,55814,17
29013,55846,17
29014,55859,17
28977,55808,17
28994,55838,17
28957,55849,17
28978,55821,17
29017,55867,17
28973,55817,17
28974,55830,17
29009,55831,17
28961,55845,17
28996,55846,17
29013,55876,17
29017,55818,17
28997,55859,17
28965,55866,17
29013,55827,17
29000,55867,17
28956,55817,17
29008,55854,17
28944,55845,17
28951,55844,17
28996,55876,17
29017,55848,17
28947,55853,17
29009,55812,17
28931,55836,17
28996,55827,17
29013,55857,17
28997,55840,17
28957,55860,17
28991,55854,17
28948,55817,17
28983,55818,17
29000,55848,17
28987,55863,17
28979,55827,17
28996,55857,17
28948,55847,17
28996,55808,17
28970,55863,17
28979,55857,17
28970,55814,17
28987,55844,17
28930,55834,17
28979,55808,17
28966,55848,17
29019,55866,17
28999,55845,17
28962,55857,17
28983,55829,17
28987,55874,17
28971,55857,17
28979,55838,17
28974,55864,17
28967,55866,17
29011,55860,17
29018,55834,17
28966,55829,17
29019,55847,17
29011,55811,17
28949,55853,17
28970,55825,17
28933,55836,17
29014,55819,17
28973,55832,17
29018,55864,17
29015,55807,17
29002,55847,17
29019,55877,17
29011,55841,17
28953,55824,17
29018,55815,17
29019,55828,17
28973,55862,17
29001,55864,17
28998,55807,17
29005,55806,17
29002,55877,17
28953,55854,17
29018,55845,17
29002,55828,17
28996,55842,17
29006,55873,17
28956,55862,17
28981,55807,17
28998,55837,17
29005,55836,17
28985,55877,17
28992,55851,17
28993,55864,17
28936,55854,17
28984,55815,17
29001,55845,17
28985,55828,17
29002,55858,17
28989,55873,17
28981,55837,17
28998,55867,17
28988,55836,17
28992,55881,17
28976,55864,17
28985,55858,17
28992,55832,17
28993,55845,17
29021,55847,17
28936,55835,17
29001,55826,17
28981,55867,17
28985,55809,17
28980,55805,17
28981,55818,17
29016,55819,17
28975,55832,17
28992,55862,17
29004,55847,17
29021,55877,17
28964,55867,17
28955,55824,17
28972,55854,17
29020,55815,17
28964,55818,17
28975,55862,17
28959,55845,17
29004,55877,17
28975,55813,17
28955,55854,17
29020,55845,17
28964,55848,17
29007,55835,17
28958,55862,17
28951,55814,17
29011,55856,17
28938,55854,17
28958,55813,17
28954,55822,17
29007,55865,17
28994,55880,17
29015,55852,17
29006,55803,17
29003,55874,17
29007,55816,17
28958,55843,17
29010,55824,17
28938,55835,17
28998,55852,17
29015,55882,17
29006,55833,17
28990,55816,17
29007,55846,17
28941,55843,17
28994,55861,17
28986,55825,17
29003,55855,17
28998,55882,17
28990,55846,17
28977,55861,17
29006,55814,17
28969,55825,17
28977,55812,17
28994,55842,17
28986,55806,17
29021,55807,17
28980,55820,17
29009,55835,17
28969,55855,17
29020,55879,17
28990,55827,17
28960,55812,17
28977,55842,17
28986,55836,17
29020,55830,17
28973,55851,17
29008,55852,17
29009,55865,17
29008,55803,17
29009,55816,17
29013,55861,17
29020,55860,17
28963,55850,17
28957,55864,17
29012,55824,17
29017,55882,17
28980,55831,17
28943,55842,17
28991,55803,17
29008,55833,17
29009,55846,17
28968,55859,17
28996,55861,17
28960,55823,17
28995,55824,17
28947,55838,17
28963,55831,17
28991,55833,17
29012,55805,17
28951,55859,17
28979,55861,17
29000,55833,17
28960,55853,17
29008,55814,17
29003,55840,17
28930,55838,17
28939,55832,17
28999,55849,17
28940,55845,17
28988,55806,17
28995,55805,17
28962,55861,17
28983,55833,17
28943,55853,17
28991,55814,17
29003,55870,17
28979,55842,17
28983,55863,17
28999,55830,17
28986,55870,17
28945,55812,17
28971,55836,17
29014,55823,17
28966,55863,17
28982,55830,17
28999,55860,17
29011,55845,17
28945,55842,17
28961,55809,17
28966,55814,17
29014,55853,17
28962,55823,17
28978,55815,17
29009,55880,17
28965,55830,17
28982,55860,17
29014,55804,17
29011,55875,17
29018,55849,17
28982,55811,17
29017,55812,17
29011,55826,17
29005,55840,17
28965,55860,17
29013,55821,17
28997,55804,17
29014,55834,17
29001,55849,17
29018,55879,17
29008,55848,17
28944,55839,17
28965,55811,17
29010,55843,17
28945,55853,17
28988,55840,17
29005,55870,17
28961,55820,17
28948,55860,17
28997,55834,17
29014,55864,17
28956,55847,17
29008,55878,17
28948,55811,17
28993,55843,17
28935,55826,17
29001,55830,17
28988,55870,17
28944,55820,17
28939,55847,17
28987,55808,17
28988,55821,17
29016,55823,17
28948,55841,17
28997,55815,17
28984,55830,17
28993,55824,17
28987,55838,17
28971,55821,17
28988,55851,17
29016,55853,17
28967,55830,17
28984,55860,17
29016,55804,17
28976,55824,17
28935,55837,17
28964,55852,17
